Country Code,Country Name,Indicator Code,Indicator Name,Year,Number of Records,Literacy
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,77.57
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,77.88
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,78.29
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,78.38
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,78.7
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,79.19
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,79.63
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,80.26
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,80.56
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,80.78
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,81.29
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,81.86
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,82.33
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,82.65
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,83.05
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,82.74
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,82.26
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,83.13
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,82.75
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,83.21
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,83.56
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,83.82
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,84.13
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,84.3
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,84.63
SST,Small states,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,84.77
STP,Sao Tome and Principe,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,57.32
STP,Sao Tome and Principe,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,73.24
STP,Sao Tome and Principe,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,84.91
STP,Sao Tome and Principe,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,69.54
STP,Sao Tome and Principe,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,90.14
SUR,Suriname,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,89.6
SUR,Suriname,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,94.62
SUR,Suriname,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,94.68
SUR,Suriname,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,92.87
SVN,Slovenia,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,99.52
SWZ,Eswatini,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,55.33
SWZ,Eswatini,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,67.24
SWZ,Eswatini,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,81.66
SWZ,Eswatini,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,83.1
SYC,Seychelles,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,84.23
SYC,Seychelles,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,87.81
SYC,Seychelles,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,91.84
SYC,Seychelles,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,93.95
SYR,Syrian Arab Republic,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,55.65
SYR,Syrian Arab Republic,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,82.89
SYR,Syrian Arab Republic,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,80.84
TCD,Chad,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,10.89
TCD,Chad,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,25.65
TCD,Chad,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,28.38
TCD,Chad,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,26
TCD,Chad,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,22.31
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,63.53
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,63.7
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,64.83
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,66.01
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,66.53
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,68.26
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,68.93
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,70.46
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,71.52
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,72.53
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,73.48
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,74.74
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,79.1
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,79.8
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,79.53
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,80.97
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,81.48
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,81.95
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,82.49
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,83.03
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,83.57
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,89.26
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,89.64
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,89.97
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,90.45
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,90.74
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,91.11
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,91.48
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,92.03
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,92.4
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,92.83
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,93.92
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,94.17
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,94.47
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,94.56
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,94.39
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,94.62
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,94.71
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,95.06
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,95.19
TEA,East Asia & Pacific (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,95.32
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,94.61
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,95.2
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,95.37
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,95.42
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,95.54
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,95.67
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,95.74
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,95.94
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,95.98
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,96.1
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,96.21
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,96.32
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,96.43
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,96.59
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,96.69
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,96.98
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,97.04
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,97.15
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,97.22
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,97.29
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,97.36
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,97.49
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,97.67
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,97.64
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,97.72
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,97.74
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,98.2
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,98.47
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,98.69
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,98.81
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,98.85
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,98.87
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,98.9
TEC,Europe & Central Asia (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,98.96
TGO,Togo,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,53.18
TGO,Togo,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,56.89
TGO,Togo,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,57.09
TGO,Togo,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,60.41
TGO,Togo,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,63.75
THA,Thailand,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,87.98
THA,Thailand,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,92.65
THA,Thailand,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,93.51
THA,Thailand,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,96.43
THA,Thailand,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,93.7
THA,Thailand,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,92.87
TJK,Tajikistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,97.69
TJK,Tajikistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,99.45
TKM,Turkmenistan,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,98.78
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1974,1,78.12
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1975,1,78.12
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,78.46
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,78.88
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,79.33
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,79.72
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,80.06
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,80.48
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,80.87
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,81.26
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,81.64
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,82.02
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,82.38
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,82.68
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,83.19
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1989,1,83.65
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1990,1,84.01
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1991,1,84.64
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1992,1,85.28
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1993,1,85.94
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1994,1,86.56
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1995,1,87.19
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1996,1,87.51
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1997,1,87.82
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1998,1,88.3
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1999,1,88.61
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2000,1,88.77
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,88.96
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2002,1,89.04
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2003,1,89.87
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2004,1,89.75
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2005,1,90.27
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2006,1,90.16
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,90.64
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2008,1,91.01
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2009,1,91.22
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,91.41
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2011,1,91.98
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2012,1,92.24
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2013,1,92.28
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2014,1,92.72
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2015,1,93.09
TLA,Latin America & the Caribbean (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2016,1,93.39
TLS,Timor-Leste,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2001,1,37.6
TLS,Timor-Leste,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2007,1,50.6
TLS,Timor-Leste,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",2010,1,58.31
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1971,1,38.61
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1972,1,39.1
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1973,1,39.59
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1974,1,40.08
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1975,1,40.62
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1976,1,41.19
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1977,1,41.76
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1978,1,42.46
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1979,1,43.19
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1980,1,44
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1981,1,44.78
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1982,1,45.54
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1983,1,46.32
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1984,1,47.33
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1985,1,48.39
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1986,1,49.64
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1987,1,50.38
TMN,Middle East & North Africa (IDA & IBRD countries),SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",1988,1,51.5
